event,begin,end
Champions_League,2022-10-04 21:00:00,2022-10-04 22:45:00
Champions_League,2022-10-05 18:45:00,2022-10-05 20:30:00
Champions_League,2022-10-05 18:45:00,2022-10-05 20:30:00
Champions_League,2022-10-05 21:00:00,2022-10-05 22:45:00
Champions_League,2022-10-05 21:00:00,2022-10-05 22:45:00
Champions_League,2022-10-05 21:00:00,2022-10-05 22:45:00
Champions_League,2022-10-05 21:00:00,2022-10-05 22:45:00
Champions_League,2022-10-05 21:00:00,2022-10-05 22:45:00
Champions_League,2022-10-05 21:00:00,2022-10-05 22:45:00
Champions_League,2022-10-11 18:45:00,2022-10-11 20:30:00
Champions_League,2022-10-11 18:45:00,2022-10-11 20:30:00
Champions_League,2022-10-11 21:00:00,2022-10-11 22:45:00
Champions_League,2022-10-11 21:00:00,2022-10-11 22:45:00
Champions_League,2022-10-11 21:00:00,2022-10-11 22:45:00
Champions_League,2022-10-11 21:00:00,2022-10-11 22:45:00
Champions_League,2022-10-11 21:00:00,2022-10-11 22:45:00
Champions_League,2022-10-11 21:00:00,2022-10-11 22:45:00
Champions_League,2022-10-12 18:45:00,2022-10-12 20:30:00
Champions_League,2022-10-12 18:45:00,2022-10-12 20:30:00
Champions_League,2022-10-12 21:00:00,2022-10-12 22:45:00
Champions_League,2022-10-12 21:00:00,2022-10-12 22:45:00
Champions_League,2022-10-12 21:00:00,2022-10-12 22:45:00
Champions_League,2022-10-12 21:00:00,2022-10-12 22:45:00
Champions_League,2022-10-12 21:00:00,2022-10-12 22:45:00
Champions_League,2022-10-12 21:00:00,2022-10-12 22:45:00
Champions_League,2022-10-25 18:45:00,2022-10-25 20:30:00
Champions_League,2022-10-25 18:45:00,2022-10-25 20:30:00
Champions_League,2022-10-25 21:00:00,2022-10-25 22:45:00
Champions_League,2022-10-25 21:00:00,2022-10-25 22:45:00
Champions_League,2022-10-25 21:00:00,2022-10-25 22:45:00
Champions_League,2022-10-25 21:00:00,2022-10-25 22:45:00
Champions_League,2022-10-25 21:00:00,2022-10-25 22:45:00
Champions_League,2022-10-25 21:00:00,2022-10-25 22:45:00
Champions_League,2022-10-26 18:45:00,2022-10-26 20:30:00
Champions_League,2022-10-26 18:45:00,2022-10-26 20:30:00
Champions_League,2022-10-26 21:00:00,2022-10-26 22:45:00
Champions_League,2022-10-26 21:00:00,2022-10-26 22:45:00
Champions_League,2022-10-26 21:00:00,2022-10-26 22:45:00
Champions_League,2022-10-26 21:00:00,2022-10-26 22:45:00
Champions_League,2022-10-26 21:00:00,2022-10-26 22:45:00
Champions_League,2022-10-26 21:00:00,2022-10-26 22:45:00
Champions_League,2022-11-01 18:45:00,2022-11-01 20:30:00
Champions_League,2022-11-01 18:45:00,2022-11-01 20:30:00
Champions_League,2022-11-01 21:00:00,2022-11-01 22:45:00
Champions_League,2022-11-01 21:00:00,2022-11-01 22:45:00
Champions_League,2022-11-01 21:00:00,2022-11-01 22:45:00
Champions_League,2022-11-01 21:00:00,2022-11-01 22:45:00
Champions_League,2022-11-01 21:00:00,2022-11-01 22:45:00
Champions_League,2022-11-01 21:00:00,2022-11-01 22:45:00
Champions_League,2022-11-02 18:45:00,2022-11-02 20:30:00
Champions_League,2022-11-02 18:45:00,2022-11-02 20:30:00
Champions_League,2022-11-02 21:00:00,2022-11-02 22:45:00
Champions_League,2022-11-02 21:00:00,2022-11-02 22:45:00
Champions_League,2022-11-02 21:00:00,2022-11-02 22:45:00
Champions_League,2022-11-02 21:00:00,2022-11-02 22:45:00
Champions_League,2022-11-02 21:00:00,2022-11-02 22:45:00
Champions_League,2022-11-02 21:00:00,2022-11-02 22:45:00
Champions_League,2023-02-14 21:00:00,2023-02-14 22:45:00
Champions_League,2023-02-14 21:00:00,2023-02-14 22:45:00
Champions_League,2023-02-15 21:00:00,2023-02-15 22:45:00
Champions_League,2023-02-15 21:00:00,2023-02-15 22:45:00
Champions_League,2023-02-21 21:00:00,2023-02-21 22:45:00
Champions_League,2023-02-21 21:00:00,2023-02-21 22:45:00
Champions_League,2023-02-22 21:00:00,2023-02-22 22:45:00
Champions_League,2023-02-22 21:00:00,2023-02-22 22:45:00
Champions_League,2023-03-07 21:00:00,2023-03-07 22:45:00
Champions_League,2023-03-07 21:10:00,2023-03-07 22:55:00
Champions_League,2023-03-08 21:00:00,2023-03-08 22:45:00
Champions_League,2023-03-08 21:10:00,2023-03-08 22:55:00
Champions_League,2023-03-14 21:00:00,2023-03-14 22:45:00
Champions_League,2023-03-14 21:00:00,2023-03-14 22:45:00
Champions_League,2023-03-15 21:00:00,2023-03-15 22:45:00
Champions_League,2023-03-15 21:00:00,2023-03-15 22:45:00
Champions_League,2023-04-11 21:00:00,2023-04-11 22:45:00
Champions_League,2023-04-11 21:00:00,2023-04-11 22:45:00
Champions_League,2023-04-12 21:00:00,2023-04-12 22:45:00
Champions_League,2023-04-12 21:00:00,2023-04-12 22:45:00
Champions_League,2023-04-18 21:00:00,2023-04-18 22:45:00
Champions_League,2023-04-18 21:00:00,2023-04-18 22:45:00
Champions_League,2023-04-19 21:00:00,2023-04-19 22:45:00
Champions_League,2023-04-19 21:00:00,2023-04-19 22:45:00
Champions_League,2023-05-09 21:00:00,2023-05-09 22:45:00
Champions_League,2023-05-10 21:00:00,2023-05-10 22:45:00
Champions_League,2023-05-16 21:00:00,2023-05-16 22:45:00
Champions_League,2023-05-17 21:00:00,2023-05-17 22:45:00
Champions_League,2023-06-10 16:00:00,2023-06-09 19:45:00
